Cell_ID,Sample,x,y,Cell_Type
mouse2_slice300-216913275712508139153417770573165828868,mouse2_slice300,1520.5260194838,2047.60899434984,VLMC
mouse2_slice300-216935671240603048846235830190901571222,mouse2_slice300,1101.74467011318,2807.68099568784,L2/3 IT
mouse2_slice300-216941670028218163626175028486832701697,mouse2_slice300,1936.42126895115,2226.77699504793,L4/5 IT
mouse2_slice300-216978968733895940752782546792133295067,mouse2_slice300,1626.23952264339,3950.38214760795,Oligo
mouse2_slice300-217153562936858730834127579642724813874,mouse2_slice300,2104.57652001828,2775.56499676406,Micro
mouse2_slice300-217160804979223018602013542324062375499,mouse2_slice300,1906.7573699452,2145.6298477672,L4/5 IT
mouse2_slice300-217188537053502625538769801100320370676,mouse2_slice300,2136.58401894569,3039.68849461526,L6 CT
mouse2_slice300-217251574867393235069113030283774215401,mouse2_slice300,827.541522599757,3010.61049558967,L2/3 IT
mouse2_slice300-2173900807855308939036793936400105109,mouse2_slice300,2108.26551989466,3119.68749863654,L6 CT
mouse2_slice300-217431020384043936819925478633384168273,mouse2_slice300,1310.12086983249,3418.96499530971,L5 ET
mouse2_slice300-217525286619929615812468476480177977149,mouse2_slice300,1722.58751941472,3983.37699650228,other
mouse2_slice300-217554216109137665845407014504137457258,mouse2_slice300,1500.77902014554,3935.63699810207,Oligo
mouse2_slice300-217792745442558609250162240754722356441,mouse2_slice300,1354.5841683425,3447.50049435347,Astro
mouse2_slice300-217962036258375541609223042532684370675,mouse2_slice300,1737.12651892751,3158.03682235144,L5 IT
mouse2_slice300-217987771525178121390315213367757295132,mouse2_slice300,1381.86302413046,3414.51649545878,Sst
mouse2_slice300-21819108788081383449524384027967329176,mouse2_slice300,1728.12101922929,3521.20649858564,L6 CT
mouse2_slice300-218222680650452824011764892558290803671,mouse2_slice300,1081.90002077818,2449.99599426985,VLMC
mouse2_slice300-218290944891124175728407749849405694649,mouse2_slice300,932.124669095129,2806.38984573111,Peri
mouse2_slice300-218328676198598430926512427798872566102,mouse2_slice300,1933.98001903296,2093.28749281913,L4/5 IT
mouse2_slice300-21838758826579964579121071020273158561,mouse2_slice300,1731.81001910567,2791.29749623686,Sst
mouse2_slice300-218530017332434963666592949010910193720,mouse2_slice300,1290.3684454944,2407.02457070984,Endo
mouse2_slice300-21860957726309161592711565391147559729,mouse2_slice300,1106.41016995683,2891.60031787567,L4/5 IT
mouse2_slice300-218616723198867948431760110988363236661,mouse2_slice300,1808.6028482344,3292.36524285004,L6 CT
mouse2_slice300-218621694749590467434960899655033669016,mouse2_slice300,1531.16986912712,2162.7619971931,Astro
mouse2_slice300-218714196525314967214215051583310049939,mouse2_slice300,1843.92502205074,2422.00299520791,L4/5 IT
mouse2_slice300-21873527116434166514404015900577216522,mouse2_slice300,1607.4690232724,3208.65749565512,L6 CT
mouse2_slice300-218739331738093717969675769553117905942,mouse2_slice300,2091.99052044004,2946.47614773884,L6 IT
mouse2_slice300-218740589502088947994264855874410513129,mouse2_slice300,2141.67266877517,2679.72499327362,L6 CT
mouse2_slice300-2189854135916612017743191094800296579,mouse2_slice300,1417.77652292699,3854.6614941135,L6 IT
mouse2_slice300-219102953356983793843594928672842484577,mouse2_slice300,1345.81194363646,3593.69534615651,L6 IT
mouse2_slice300-2191363173949009720966242852565636009,mouse2_slice300,851.194521807134,3109.71634897068,L2/3 IT
mouse2_slice300-219141066630696407837496043443906212639,mouse2_slice300,1756.86266826615,3006.28134573475,L5 IT
mouse2_slice300-219227411759037252866734600309337949615,mouse2_slice300,1514.87316967323,2183.38784650192,Endo
mouse2_slice300-219364584802552899394587234971483804672,mouse2_slice300,1489.06102053821,3590.21249627322,L6 IT
mouse2_slice300-219384620753962357753902004119276012170,mouse2_slice300,1838.2830222398,3221.02649524063,L6 CT
mouse2_slice300-219494047024832835443338743717101011036,mouse2_slice300,1601.06752348691,3536.40734807625,L6 CT
mouse2_slice300-219957795432916318817336143779916910654,mouse2_slice300,1551.22609345503,2247.50049435347,L2/3 IT
mouse2_slice300-21998714564712712517245781741305463273,mouse2_slice300,1731.26751912385,3034.15499480069,L5/6 NP
mouse2_slice300-21999233928728887562800329121106334593,mouse2_slice300,1225.48002266884,2360.70049726218,Astro
mouse2_slice300-219994399322270729969165856828781224687,mouse2_slice300,1253.69002172351,3818.62864532098,L6 IT
mouse2_slice300-220056895384067262975394012574212804145,mouse2_slice300,1850.64117182568,3007.02999570966,L6 IT
mouse2_slice300-22017491111229023374901624530609063830,mouse2_slice300,2242.62290002406,3237.08449470252,Oligo
mouse2_slice300-220239469618842765655479292714220829586,mouse2_slice300,1125.73401930928,2466.75381870829,Astro
mouse2_slice300-220241717766361901018921550271684846926,mouse2_slice300,2383.61864529923,2780.77299658954,L6 CT
mouse2_slice300-220257383880613549438045394669363105094,mouse2_slice300,1708.86226987466,1925.75807343312,VLMC
mouse2_slice300-22057835078252121262419565853877207172,mouse2_slice300,1062.19642143846,2674.57124344632,Vip
mouse2_slice300-220649412185151741382988538048762621109,mouse2_slice300,2082.44252076,2900.80849926919,L6 CT
mouse2_slice300-22069307734426612321869667974440118743,mouse2_slice300,1572.6114427384,2562.87592218928,Astro
mouse2_slice300-22071646676884469002236635731443764446,mouse2_slice300,1597.1615236178,3657.26549402624,L6 CT
mouse2_slice300-220716508933732022950056054138621282700,mouse2_slice300,788.481523908675,3277.12099336088,L2/3 IT
mouse2_slice300-22075351434634460561568620434099050286,mouse2_slice300,1955.89701829851,1777.20334670916,Endo
mouse2_slice300-220912519502812709993768918741465524704,mouse2_slice300,1853.47302173078,3109.86824896559,L6 CT
mouse2_slice300-220978023943491905630962179142350459925,mouse2_slice300,887.053770605475,3114.46864881143,Vip
mouse2_slice300-221042858326715049847075690005757631009,mouse2_slice300,1378.29337425008,2620.70099525154,Endo
mouse2_slice300-22110919827881932110522779093889605866,mouse2_slice300,2062.81487141773,2541.48514790609,L5 IT
mouse2_slice300-221133427350507585505408367317045074038,mouse2_slice300,1776.43802431226,3037.19299469888,L6 CT
mouse2_slice300-221156889031197917890599328635837171059,mouse2_slice300,1280.05552083999,3214.40799546242,L4/5 IT
mouse2_slice300-221306874499799623058059660253443347422,mouse2_slice300,1683.52752072364,2145.17414778247,L2/3 IT
mouse2_slice300-221313273460444614958912245068721749589,mouse2_slice300,1087.10802060366,2941.38749790937,Pvalb
mouse2_slice300-221330284314669727757437157930992514072,mouse2_slice300,1910.2727698274,3472.23849352449,L6b
mouse2_slice300-221705337430536976537374127204260569174,mouse2_slice300,1494.70302034914,3445.54749441892,Oligo
mouse2_slice300-221726022967747770412350074060179704777,mouse2_slice300,1304.36494502537,2631.93074487522,L4/5 IT
mouse2_slice300-221876419551034485345754744731560962950,mouse2_slice300,1344.05966869518,3342.7979978621,L5 IT
mouse2_slice300-221995669857665309516104525206133728022,mouse2_slice300,935.178943992779,3220.59249525517,L2/3 IT
mouse2_slice300-222025444401745764140085280159430324333,mouse2_slice300,1312.0630197674,3522.9533485271,L5 IT
mouse2_slice300-222142190240364959469890022183908259513,mouse2_slice300,1702.51502008736,2589.34992130213,L5 IT
mouse2_slice300-222330669732214741589814620370474754847,mouse2_slice300,1877.01752094179,2169.05499698222,Astro
mouse2_slice300-222350466318148364336790300718901683534,mouse2_slice300,1082.11702077091,3145.7166477643,L4/5 IT
mouse2_slice300-222385942866397480201563795257145563216,mouse2_slice300,1275.28152099997,2949.09099765122,L4/5 IT
mouse2_slice300-222477041434222232763195663680826858949,mouse2_slice300,1458.8437715508,3218.20549533516,Astro
mouse2_slice300-222789566506394962862228031211239867377,mouse2_slice300,1680.27252083272,3455.85499407351,L6 IT
mouse2_slice300-223395563695787358082074431498125268980,mouse2_slice300,1488.72467054948,3188.58499632776,L5 ET
mouse2_slice300-223517845564017796313717297445295600797,mouse2_slice300,1639.69352219254,3319.47049864382,L5 IT
mouse2_slice300-22360943593095343688680784126163309423,mouse2_slice300,2017.46187293753,2927.3909983784,Oligo
mouse2_slice300-223788496983256240229005906921269371811,mouse2_slice300,1234.43127236888,3793.25592117123,L6 CT
mouse2_slice300-223790200182170292128018009237123907467,mouse2_slice300,1705.27634499483,4050.7554942444,other
mouse2_slice300-223984359437698847164924502607706177844,mouse2_slice300,1948.39966854975,2228.40449499339,L4/5 IT
mouse2_slice300-224074662483296669716000161662818008272,mouse2_slice300,2101.97252010554,2234.91449477524,L5 ET
mouse2_slice300-224082539562805240064408596564066669833,mouse2_slice300,1660.41702149808,2351.36949757487,L4/5 IT
mouse2_slice300-224093340555708614077554613567495814081,mouse2_slice300,2384.43239527196,2736.61349806935,L6 CT
mouse2_slice300-224237262432474491584536066960082259800,mouse2_slice300,1277.76617091671,3338.13249801844,L5/6 NP
mouse2_slice300-224437649924419434290538276330766255180,mouse2_slice300,1400.85052349418,2804.84914578274,L4/5 IT
mouse2_slice300-224459812007784083711960709305452742867,mouse2_slice300,1882.71377075091,2683.71974984184,L5 ET
mouse2_slice300-22449243282371841437090192834001238872,mouse2_slice300,1378.93352422863,3490.5009996146,L6 CT
mouse2_slice300-224586703305821219881509423949342575958,mouse2_slice300,1802.15252345055,3351.80349756032,L6 CT
mouse2_slice300-224620149560291097014937955490367721575,mouse2_slice300,1065.02827134356,3349.83964762613,SMC
mouse2_slice300-225115994235402745849954375922550398676,mouse2_slice300,1529.8515941713,3633.44974482432,Endo
mouse2_slice300-225410828249992712065159344672768962123,mouse2_slice300,1780.63501746953,2078.74849330634,L2/3 IT
mouse2_slice300-225517707266087058169235254586588843379,mouse2_slice300,1965.82476796582,1690.28399962187,PVM
mouse2_slice300-225585409198406478345432731533097437494,mouse2_slice300,1390.97702382505,3236.65049471706,L5 ET
mouse2_slice300-225637447156233085889604116287937061964,mouse2_slice300,2072.35202109814,2225.03014510646,Astro
mouse2_slice300-225682207697811448048396827279930754483,mouse2_slice300,957.958518229425,3181.85799655318,L2/3 IT
mouse2_slice300-225709694055129254001058639445579970235,mouse2_slice300,1440.99552214891,3789.45299629867,Oligo
mouse2_slice300-225832222343819667430342398106174206154,mouse2_slice300,1837.95752225071,2496.79942440353,L5 ET
mouse2_slice300-225849542439198557608354724299246086720,mouse2_slice300,1487.32502059639,2085.36699308455,VLMC
mouse2_slice300-225889716817711153711523397394982981764,mouse2_slice300,1988.33851721138,3490.40681791566,Astro
mouse2_slice300-225939728368199938575288084511573780957,mouse2_slice300,1528.55501921475,2673.32349348813,L4/5 IT
mouse2_slice300-226131773145612803366252141935310147937,mouse2_slice300,1786.38551727682,3973.06949684769,Vip
mouse2_slice300-226136889459714897588581379338576663208,mouse2_slice300,953.086868392676,2952.67149753124,L2/3 IT
mouse2_slice300-226154945207261893402039836382236519400,mouse2_slice300,1787.03651725501,3089.48999294639,L6 CT
mouse2_slice300-226354719067611406305018962662423704038,mouse2_slice300,1756.2225182876,3208.32114566639,L6 CT
mouse2_slice300-226393468046530343202851671111754463073,mouse2_slice300,1534.30551902205,2572.4781718675,OPC
mouse2_slice300-226407193469811181850906644202603306904,mouse2_slice300,1874.84752101451,2325.43799844384,L4/5 IT
mouse2_slice300-226416785131031988151805027051223914226,mouse2_slice300,959.466668178886,2839.47149462253,L2/3 IT
mouse2_slice300-226515086475717821565311041736148911191,mouse2_slice300,1320.8515194729,3135.5284981057,L5 IT
mouse2_slice300-226605293401270271294555685867143049549,mouse2_slice300,895.137020334601,2926.73999840021,L2/3 IT
mouse2_slice300-226788246681317401370507426209139066441,mouse2_slice300,2119.54951951653,3011.6900705535,L6 CT
mouse2_slice300-226814900296191152068627428098113667375,mouse2_slice300,1013.32802307606,3017.44599536061,L2/3 IT
mouse2_slice300-226927163430322640183734222819367482690,mouse2_slice300,1163.60051804036,2814.19099546969,Micro
mouse2_slice300-226947605929872749773538970663473556509,mouse2_slice300,1738.21151889116,3400.08599594235,L6 CT
mouse2_slice300-226982108873012236223053468326693634167,mouse2_slice300,2211.54307606556,3080.70149324089,L6 CT
mouse2_slice300-227056523050203854803860711692558199405,mouse2_slice300,1450.71169682331,2602.25599586964,Vip
mouse2_slice300-227096111848397437415596334282430173502,mouse2_slice300,1464.09517137483,3801.06249590963,Oligo
mouse2_slice300-227146659750030350773945827320074474161,mouse2_slice300,1831.66452246159,1998.0136460118,PVM
mouse2_slice300-227308696749226152104855663078474396569,mouse2_slice300,1188.04752392322,2490.79199290276,Vip
mouse2_slice300-227352067284363884490926970196397019287,mouse2_slice300,1631.55602246523,2640.66499458253,OPC
mouse2_slice300-227456684734811540637405729211362429128,mouse2_slice300,840.01902218163,3018.85649531335,L2/3 IT
mouse2_slice300-227475451770401354028267502831451232692,mouse2_slice300,2158.40336821452,3203.8834958151,Astro
mouse2_slice300-227562968982043378840242412890652397159,mouse2_slice300,976.718167600781,3215.70999541879,L2/3 IT
mouse2_slice300-227619217988360650483674269580156643833,mouse2_slice300,1923.79186937436,2031.22549489886,L4/5 IT
mouse2_slice300-227808200194359758795928437928362800506,mouse2_slice300,1702.18952009827,2159.18149731308,L2/3 IT
mouse2_slice300-227859395271997442631070729620369276274,mouse2_slice300,1257.16202160716,2945.40199777484,L4/5 IT
mouse2_slice300-227930751173410341582524986137544509690,mouse2_slice300,1269.53102119267,3247.7174943462,Astro
mouse2_slice300-227933976940596513809905569028078174532,mouse2_slice300,817.017022952437,2793.78757115342,Lamp5
mouse2_slice300-228122865165703436237891190106861045564,mouse2_slice300,2153.62394337468,2873.75749347359,Astro
mouse2_slice300-228192536893488619042320180070870270046,mouse2_slice300,1265.08252134174,2758.95364732072,L4/5 IT
mouse2_slice300-228211915303287841762791903374943166086,mouse2_slice300,2098.71752021462,3325.54649844021,Oligo
mouse2_slice300-228221491622994488386178314733320978982,mouse2_slice300,1500.99602013826,3561.13449724764,L6 CT
mouse2_slice300-228233499353705645747167129761926615501,mouse2_slice300,1374.55359267332,2754.68417246379,L4/5 IT
mouse2_slice300-228276423854299812206531232324627214189,mouse2_slice300,2173.36551771313,3450.70666924603,Oligo
mouse2_slice300-22828027855537760230065702380472753296,mouse2_slice300,1826.35887263939,3516.21549875289,Endo
mouse2_slice300-228306183181747087431436504562521843258,mouse2_slice300,1668.44602122903,2569.48899696767,L4/5 IT
mouse2_slice300-228316461663891045106670954809206772045,mouse2_slice300,2230.03690044582,3005.51099576056,Oligo
mouse2_slice300-22833212591837050219966009031242875017,mouse2_slice300,1157.63301824033,2990.32099626958,Astro
mouse2_slice300-228470407848067159235554678365571727489,mouse2_slice300,1088.84402054548,3266.92199370265,L4/5 IT
mouse2_slice300-228532243577728580129875710708437838480,mouse2_slice300,1033.72602239251,3223.8474951461,L2/3 IT
mouse2_slice300-228573538790807382052171275983127974567,mouse2_slice300,1147.65644357465,3263.93824380264,Pvalb
mouse2_slice300-228577136565186781012880590456975723597,mouse2_slice300,2297.62154818103,2498.963999331,L6 CT
mouse2_slice300-228601802727102788468164372560297974177,mouse2_slice300,1448.80752188712,2722.07449855655,L4/5 IT
mouse2_slice300-228608639859675956864660978805473371842,mouse2_slice300,2143.09401872754,2595.63749609143,L5 IT
mouse2_slice300-228654073068786135012542420035551492249,mouse2_slice300,1081.90002077818,2979.02614664808,L2/3 IT
mouse2_slice300-228690658472920109411142924604183864245,mouse2_slice300,1778.03101755679,2792.49099619687,L5 ET
mouse2_slice300-228721085252329632586303273648433445753,mouse2_slice300,1691.77352044731,4067.13899369538,other
